frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
42,1381.6,10,370,154,31.072575789674687,12.932909923270005,1.682975102401675,0.4217924823679749,16.86316289500386,8.410617793977568,13,296,112,24.85806063173975,9.405752671469095,1.67878027533145,0.0,0.08385461409744618,0.0,13,263,257,22.086722791039033,21.582843183638904,0.0,-0.4217924823679749,0.0,-8.410617793977568,12,284,819,23.85030141693949,68.77956641011775,0.4217924823679749,0.0,8.410617793977568,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
43,1413.9,10,371,155,31.156555724241375,13.016889857836693,2.10119476563106,0.4182234266345051,8.48200731926481,-8.381230994679465,13,296,112,24.85806063173975,9.405752671469095,2.1045539764505716,0.0,25.278061416818854,0.0,13,262,257,22.002742856472345,21.582843183638904,0.0033592108195114635,-0.4215826374540166,16.796054097554045,-8.41482310287458,12,284,819,23.85030141693949,68.77956641011775,0.4215826374540166,0.0,8.41482310287458,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
44,1447.7,10,371,154,31.156555724241375,12.932909923270005,2.5872202794199084,0.026328926987201108,34.767045123953025,16.986404507870915,13,297,112,24.94204056630644,9.405752671469095,2.5872202794199084,0.0,34.767045123953025,0.0,13,263,257,22.086722791039033,21.582843183638904,0.0,-0.43559153440118487,0.0,-8.625574938637325,12,285,819,23.93428135150618,68.77956641011775,0.43559153440118487,0.0,8.625574938637325,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
45,1481.4,10,373,155,31.324515593374752,13.016889857836693,2.939520378107748,0.4213725825901664,8.318105155217994,-8.419032619184152,13,298,112,25.026020500873127,9.405752671469095,2.9369984531018942,0.0,25.13093852759477,0.0,13,263,256,22.086722791039033,21.498863249072215,0.0,-0.4213725825901664,0.0,8.419032619184152,12,285,819,23.93428135150618,68.77956641011775,0.8402232401744786,0.41885065758429446,-0.02523186599153899,8.393800753192258,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
46,1513.7,10,374,155,31.40849552794144,13.016889857836693,2.8598915475736555,0.0,6.72233700824211,0.0,13,300,112,25.193980370006503,9.405752671469095,3.29051312123348,0.0,-1.5113450885040658,0.0,13,263,256,22.086722791039033,21.498863249072215,0.43062157365982445,-0.43062157365982445,-8.233682096746172,8.233682096746172,12,285,819,23.93428135150618,68.77956641011775,0.82262828030837,0.392006706648529,-0.37783627212601645,7.855845824619823,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
47,1545.6,10,376,155,31.576455397074817,13.016889857836693,2.997478276120568,0.4343140097620131,-26.385880737831243,-8.651673501235313,13,302,112,25.36194023913988,9.405752671469095,2.997478276120568,0.0,-26.385880737831243,0.0,13,263,256,22.086722791039033,21.498863249072215,-0.41295411365525125,-0.02135989610676185,-8.436243384172663,17.087916885407974,12,286,819,24.018261286072867,68.77956641011775,0.8472681234172644,0.4129541136552338,-0.21543011706265078,8.436243384172306,12,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
48,1581.5,10,377,155,31.660435331641505,13.016889857836693,1.6795953421905134,0.0,-33.491432546171765,0.0,13,303,112,25.44592017370657,9.405752671469095,2.5177201112214,0.0,-33.5081281755567,0.0,13,263,256,22.086722791039033,21.498863249072215,0.0,0.4182259334832578,0.0,8.356162507158006,12,286,820,24.018261286072867,68.86354634468444,0.41989883554762836,0.4198988355476106,-8.372858136542941,-8.372858136542588,12,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
49,1618.3,10,378,155,31.744415266208193,13.016889857836693,1.1035274933658705,0.0,-40.30482370437568,0.0,13,304,112,25.529900108273257,9.405752671469095,1.1035274933658705,0.0,-40.30482370437568,0.0,13,263,256,22.086722791039033,21.498863249072215,0.0,0.0,0.0,0.0,12,286,820,24.018261286072867,68.86354634468444,0.38733090410404514,0.38733090410402876,-7.945249314954771,-7.945249314954435,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
50,1646.0,10,378,155,31.744415266208193,13.016889857836693,0.40983535644590496,0.0,-25.160790968835304,0.0,13,304,112,25.529900108273257,9.405752671469095,0.40983535644590496,0.0,-25.160790968835304,0.0,13,262,257,22.002742856472345,21.582843183638904,0.006718502261372771,-0.006718502261372771,16.79625565342811,-16.79625565342811,12,287,820,24.102241220639556,68.86354634468444,-0.006718502261372771,0.41655385870726014,-16.79625565342811,-8.364535315406838,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
51,1681.8,10,377,155,31.660435331641505,13.016889857836693,0.4211597930117341,0.0,8.398001854670673,0.0,13,304,112,25.529900108273257,9.405752671469095,0.41780729057643096,0.0,-8.364510321850462,0.0,13,263,257,22.086722791039033,21.582843183638904,0.0,-0.003352502435303196,0.0,-16.762512176521135,12,286,820,24.018261286072867,68.86354634468444,0.4211597930117341,0.0,8.398001854670673,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
52,1715.8,10,377,155,31.660435331641505,13.016889857836693,0.403378790659947,0.0,25.94279903348494,0.0,13,303,112,25.44592017370657,9.405752671469095,0.8223708622061011,0.0,34.53750819340605,0.0,13,263,256,22.086722791039033,21.498863249072215,0.0,0.0,0.0,0.0,12,286,820,24.018261286072867,68.86354634468444,0.41899207154615403,0.0,8.594709159921107,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
53,1745.6,10,377,155,31.660435331641505,13.016889857836693,1.105291428542769,0.0,39.12577233624222,0.0,13,303,112,25.44592017370657,9.405752671469095,1.4901921838968908,0.0,46.85470316664628,0.0,13,263,256,22.086722791039033,21.498863249072215,0.43431159287371696,-0.43431159287371696,-8.210049014626014,8.210049014626014,12,286,820,24.018261286072867,68.86354634468444,-0.04941083751959546,0.0,15.938979845030069,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
54,1781.7,10,378,155,31.744415266208193,13.016889857836693,2.461614453223307,0.0,32.45194129270813,0.0,13,304,112,25.529900108273257,9.405752671469095,2.4443071594010326,0.0,48.9350782662869,0.0,13,263,256,22.086722791039033,21.498863249072215,0.0,-0.01730729382225732,0.0,16.48313697357911,12,287,820,24.102241220639556,68.86354634468444,0.8320763469559349,0.0,-0.1714442181501468,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
